MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass;
367638640,2020-01-01T00:00:24,29.89236,-91.91163,0.0,-185.1,511.0,MANDY R SETTOON,,WDH6502,31,0,15,,,,B;
368100920,2020-01-01T00:00:25,25.31235,-80.28056,0.0,162.7,359.0,,,,,5,,,,,A;
366892720,2020-01-01T00:01:10,35.21693,-75.73585,11.7,142.7,511.0,CROATOAN,IMO8986121,WDB3915,60,0,54,13,,,B;
338202329,2020-01-01T00:01:53,33.81531,-118.49197,9.9,63.4,511.0,O SCHMIT,,,37,,13,,,,B;
316014107,2020-01-01T00:00:26,49.29079,-123.06121,0.1,-94.4,323.0,,,,,8,,,,,B;
367426860,2020-01-01T00:01:12,39.02520,-84.32529,5.8,-96.0,306.0,PAULA RUBLE,,WDF2276,31,15,40,10,,31,B;
367604950,2020-01-01T00:01:17,36.96489,-89.09487,0.0,-163.8,511.0,BARRY KELLEY,,WDH3166,31,15,14,,,,B;
368926301,2020-01-01T00:01:15,30.78848,-81.49708,0.0,66.0,134.0,USNS BLACK POWDER,IMO9472347,NBKP,70,0,82,18,4.5,70,B;
367709930,2020-01-01T00:01:15,26.35692,-97.35712,0.0,162.6,76.0,CAPT DAVID CARRIERE,,WDI5570,31,5,23,,,,A;
367069420,2020-01-01T00:01:17,29.54600,-90.70061,0.0,125.0,511.0,CROSBY HUNTER,IMO8983052,WDH3350,31,0,21,7,,52,B;
366254000,2020-01-01T00:00:27,20.03546,-155.82877,0.0,-83.6,144.0,,,,,5,,,,,A;
367617690,2020-01-01T00:01:18,30.55280,-87.20109,3.7,114.4,511.0,ROBERT CENAC,,WDH4434,31,0,17,,,,B;
368041830,2020-01-01T00:00:29,29.92277,-89.97523,0.0,194.0,285.0,,,,,0,,,,,B;
366950460,2020-01-01T00:01:18,30.69413,-81.46092,0.0,-171.1,95.0,LITTLE BULLY,,WDH8119,31,15,16,6,,52,B;
636018142,2020-01-01T00:00:30,30.95056,-118.53334,10.8,-75.7,335.0,,,,,0,,,,,B;
316001002,2020-01-01T00:00:38,42.95950,-82.35741,0.0,150.3,511.0,,,,,1,,,,,A;
367596190,2020-01-01T00:01:19,29.78155,-92.18532,0.0,-177.2,511.0,MISS SYDNEY,,WDH2300,31,0,20,,,,B;
366988440,2020-01-01T00:01:19,29.76418,-95.09484,4.1,72.7,511.0,HOUSTON FORET,IMO100633661,WDG9555,57,12,108,16,2.4,57,B;
368044790,2020-01-01T00:00:40,26.45466,-80.06379,0.0,38.6,511.0,LEAVE IT BEHIND,IMO0000000,WDK3393,37,,18,4,,,B;
368025710,2020-01-01T00:00:42,47.62878,-122.33913,0.1,175.5,511.0,WABI SABI,IMO0000000,WDJ9397,37,,0,5,,,B;
367666240,2020-01-01T00:01:17,29.27542,-91.50779,0.0,165.2,511.0,AQUEOS SPLASH,,WDH9259,60,0,22,,,,B;
367602790,2020-01-01T00:01:23,29.77749,-92.17703,0.0,-139.9,511.0,HANNAH C,IMO9095096,WDH2947,90,0,45,10,,70,B;
368084540,2020-01-01T00:00:44,33.73993,-118.27817,0.1,-131.5,6.0,,,,,5,,,,,A;
636018396,2020-01-01T00:00:47,30.39527,-91.21492,0.1,33.2,39.0,,,,,1,,,,,A;
367513010,2020-01-01T00:01:18,41.73832,-70.62350,0.0,-173.6,227.0,JUSTICE,IMO9576571,WDG2184,31,0,29,10,5.3,52,B;
368042620,2020-01-01T00:00:46,26.16355,-80.10854,0.0,-49.6,511.0,WHEREABOUTS UNKNOWN,IMO0000000,WDK3174,36,,30,20,,,B;
312407000,2020-01-01T00:00:47,29.74120,-95.20528,0.0,-88.2,115.0,,,,,5,,,,,A;
378001152,2020-01-01T00:00:35,27.88529,-82.53650,0.0,-49.6,511.0,RECYCLING MADE CENTS,IMO0000000,,37,,21,6,,,B;
368072050,2020-01-01T00:00:35,29.40705,-94.74123,0.0,-165.6,228.0,,,,,5,,,,,A;
235113767,2020-01-01T00:00:58,29.17606,-94.61426,0.0,143.1,149.0,BRITISH SAILOR,IMO9724673,2IYG9,80,1,,,,,A;
577287000,2020-01-01T00:00:57,29.65436,-91.10025,0.0,-200.5,195.0,,,,,5,,,,,A;
367641610,2020-01-01T00:01:01,40.68688,-80.26223,0.0,-49.6,511.0,DAVE KREUTZER,,WDH6787,31,0,20,7,,,B;
368043070,2020-01-01T00:01:04,40.70638,-73.98039,19.9,-145.2,262.0,,,,,0,,,,,B;
368066590,2020-01-01T00:01:03,61.22482,-149.90926,0.0,165.2,126.0,,,,,0,,,,,B;
538007939,2020-01-01T00:01:05,35.38600,-126.33467,15.7,102.0,95.0,,,,,0,,,,,A;
369850000,2020-01-01T00:01:04,31.52481,-92.72760,0.0,-79.9,511.0,,,,,15,,,,,B;
367741120,2020-01-01T00:01:19,48.74539,-122.49489,0.0,-146.3,211.0,A J,IMO8890310,WDI8684,31,0,29,9,,,A;
538008044,2020-01-01T00:01:06,29.96883,-90.25408,0.1,121.1,272.0,,,,,1,,,,,A;
368099320,2020-01-01T00:01:01,28.89135,-95.41072,0.0,3.0,511.0,,,,,12,,,,,B;
366934890,2020-01-01T00:01:28,41.15299,-72.23879,5.6,127.2,305.0,JOHN H,IMO8991126,WAC6768,60,0,70,11,,,B;
368120620,2020-01-01T00:01:08,37.80698,-122.40433,0.2,-167.3,511.0,,,,,0,,,,,B;
368051060,2020-01-01T00:01:07,41.29207,-72.90796,0.0,143.9,6.0,,,,,5,,,,,A;
257486000,2020-01-01T00:01:07,32.01333,-80.70612,0.3,53.6,308.0,,,,,1,,,,,A;
368070920,2020-01-01T00:01:23,29.83440,-90.04832,0.0,148.7,511.0,UNCLE BLUE,IMO8644450,WDB2351,57,0,22,8,2.3,57,B;
368106220,2020-01-01T00:01:09,38.53932,-90.25523,0.2,-148.7,31.0,,,,,15,,,,,B;
366951590,2020-01-01T00:01:18,29.31058,-94.79019,0.0,-49.6,511.0,CAPT JOHN,,WDB8024,60,0,20,8,,,A;
367141190,2020-01-01T00:01:09,38.78250,-75.12033,0.1,-137.1,511.0,,,,,15,,,,,B;
477023200,2020-01-01T00:01:09,44.45058,-68.89617,0.0,-67.3,341.0,,,,,5,,,,,A;
367167740,2020-01-01T00:01:27,33.61693,-117.92479,0.1,-193.1,511.0,EL ENCANTO,,WDD6057,37,,21,6,,,B;
339659000,2020-01-01T00:01:10,18.43500,-64.75833,0.2,-70.6,38.0,,,,,0,,,,,A;
368039870,2020-01-01T00:01:10,41.88921,-87.62191,0.1,81.8,511.0,,,,,0,,,,,B;
367515330,2020-01-01T00:01:26,30.04605,-90.54918,3.4,-129.8,511.0,ST ELMO,,WDG2405,31,15,17,7,,,B;
368075390,2020-01-01T00:01:10,28.92287,-95.33745,0.0,170.1,511.0,,,,,9,,,,,B;
636018612,2020-01-01T00:01:10,18.14226,-68.12586,13.5,190.5,189.0,,,,,0,,,,,B;
366826940,2020-01-01T00:01:10,29.92499,-89.97973,2.7,-118.7,511.0,THOMAS E ROLLINS,IMO8635693,WDA6028,31,12,24,9,,57,B;
367329840,2020-01-01T00:01:11,27.88857,-97.04960,0.0,-169.7,511.0,,,,,15,,,,,B;
368120510,2020-01-01T00:01:11,27.58609,-82.75991,0.0,166.9,511.0,,,,,0,,,,,B;
338926436,2020-01-01T00:01:11,29.33221,-94.77319,0.0,196.1,118.0,,,,,15,,,,,B;
367402050,2020-01-01T00:01:44,28.93428,-95.32165,0.0,189.8,9.0,HUNTER M,IMO9457311,WDE8140,31,5,30,12,,52,A;
366907630,2020-01-01T00:01:28,33.93078,-77.99650,2.5,71.8,241.0,PATRIOT,,WDB5255,60,0,23,8,,,B;
367378180,2020-01-01T00:01:31,29.95101,-92.87308,3.8,-163.1,511.0,TOMMY ANDREW,IMO8992948,WDE6278,31,0,17,7,,52,B;
367769960,2020-01-01T00:01:14,25.31075,-80.27935,0.0,105.3,511.0,FAMILY JEWEL,,WDJ3644,37,,23,,,,B;
338204361,2020-01-01T00:01:55,30.28453,-87.56366,0.0,-81.6,511.0,TIME OUT,,,37,,15,,,,B;
215438000,2020-01-01T00:01:31,29.57748,-93.23363,0.1,94.2,178.0,DIAMOND LAND,IMO9262560,9HOY7,70,1,188,27,11.3,,A;
338208559,2020-01-01T00:02:22,32.72607,-117.19081,0.0,-200.7,511.0,SANDPIPER,,,37,,,,,,B;
367003520,2020-01-01T00:01:17,29.39890,-94.75455,0.1,130.4,511.0,NATHAN P,IMO8968234,WDF2427,31,12,26,9,,57,B;
368056120,2020-01-01T00:01:11,37.20817,-76.78521,9.9,-82.1,325.0,,,,,0,,,,,A;
366963860,2020-01-01T00:01:18,29.99157,-90.42818,0.0,-174.8,511.0,OKALOOSA,IMO8992596,WDB8768,31,0,20,7,,32,B;
367581150,2020-01-01T00:01:29,29.77747,-95.10191,0.0,-169.7,279.0,ALAMO,,WDG8795,31,5,22,,,,A;
368059390,2020-01-01T00:01:13,38.31393,-85.66065,5.7,30.5,511.0,,,,,12,,,,,B;
367168640,2020-01-01T00:02:23,24.50374,-81.18701,17.9,-156.4,253.0,CHARLESTON EXPRESS,IMO9243162,WDD6126,70,0,243,32,11.0,,B;
367477980,2020-01-01T00:01:32,36.79908,-76.29578,0.0,-138.7,356.0,OYSTER CREEK,IMO9569451,WDF6802,31,5,29,9,3.6,,A;
538008202,2020-01-01T00:01:13,28.88168,-95.21070,0.0,98.4,86.0,,,,,1,,,,,A;
367012640,2020-01-01T00:01:12,39.71683,-75.51662,0.0,-134.4,511.0,LINDSEY,IMO8973021,WDC3699,31,0,21,9,,52,B;
367497340,2020-01-01T00:01:33,55.05935,-162.32754,0.0,-193.1,205.0,MISS COURTNEY KIM,,WDF8673,30,15,17,5,,30,B;
368024780,2020-01-01T00:01:13,41.82756,-90.19013,0.0,-202.2,511.0,,,,,15,,,,,B;
338073615,2020-01-01T00:01:50,29.28385,-94.85651,0.0,-49.6,511.0,LADY PARAGON,,,37,,20,,,,B;
246662000,2020-01-01T00:01:13,40.69244,-74.13881,0.0,-111.1,325.0,HAPPY DYNAMIC,IMO9551973,PBXJ,70,5,156,25,10.3,,A;
367459110,2020-01-01T00:02:18,37.08143,-88.57459,5.2,107.6,124.0,GERALD MAJORS,,WDF5077,31,0,47,14,,,B;
367049010,2020-01-01T00:01:17,29.87864,-89.89942,0.0,-179.7,511.0,MISS TERRY,,WAO2809,60,15,12,4,,,B;
367689230,2020-01-01T00:01:15,29.25725,-89.35549,0.0,-49.6,511.0,,,,,15,,,,,B;
367689760,2020-01-01T00:01:15,34.36056,-86.28945,0.0,53.0,236.0,ADDI BELLE,,WDI3575,31,0,29,9,,,B;
367422010,2020-01-01T00:01:15,33.75395,-118.22401,0.0,-49.6,511.0,,,,,3,,,,,B;
367530220,2020-01-01T00:01:25,47.65727,-122.37948,0.0,0.0,511.0,ST JOSEPH,,WDG3842,,0,20,,,,B;
368116270,2020-01-01T00:01:15,29.59993,-90.66558,0.0,-115.7,511.0,,,,,15,,,,,B;
366961630,2020-01-01T00:01:16,29.74662,-95.17729,6.3,-149.2,511.0,,,,,0,,,,,B;
366976860,2020-01-01T00:01:34,46.08973,-122.92895,0.0,18.1,511.0,ANDREW FOSS,IMO8127543,WRB5166,31,5,32,11,3.6,,A;
338183533,2020-01-01T00:02:07,32.70623,-117.16587,0.0,-161.2,511.0,KEONI,,,60,,14,,,,B;
257366000,2020-01-01T00:01:18,37.23565,-130.84453,11.1,-123.6,290.0,HOEGH ST PETERSBURG,IMO9420045,LAII7,70,0,228,32,9.0,70,B;
440274000,2020-01-01T00:02:17,45.98398,-122.83505,0.0,43.0,153.0,YOUNG SPIRIT,IMO9686558,D7OH,70,5,206,32,13.3,,A;
367512340,2020-01-01T00:01:18,29.81545,-92.04187,4.4,-159.8,252.0,CSS TEXAS,,WDG2121,31,12,23,,,,B;
367649680,2020-01-01T00:02:18,42.86324,-78.86012,0.0,0.0,511.0,WASHINGTON,,WDH7595,31,0,22,6,,,B;
338242658,2020-01-01T00:01:20,48.49395,-122.68630,0.1,-190.0,511.0,OFFSHORE DRILLING,IMO0000000,,37,,8,4,,,B;
316019735,2020-01-01T00:01:30,49.28695,-124.13393,0.1,-112.0,511.0,PYRAT,IMO0000000,,36,,13,4,,,B;
636015182,2020-01-01T00:02:13,35.41973,-121.61701,9.6,-77.0,331.0,YM MILESTONE,IMO9484998,A8ZC9,70,0,305,40,12.0,71,B;
367618370,2020-01-01T00:01:33,29.55683,-90.71102,0.0,-163.7,59.0,CAPT T W BOUDREAUX,,WDH4500,31,12,22,7,,0,B;
366985270,2020-01-01T00:01:13,37.81439,-122.40447,9.9,133.3,136.0,HARBOR EMPEROR,,WCY6430,60,0,25,9,,,B;
367012640,2020-01-01T00:02:22,39.71682,-75.51661,0.0,-130.6,511.0,LINDSEY,IMO8973021,WDC3699,31,0,21,9,,52,B;
368006910,2020-01-01T00:01:34,29.93012,-89.98664,0.8,48.1,319.0,JESSE D PASENTINE,,WDJ7460,,5,,,,,A;
576295000,2020-01-01T00:02:24,29.72343,-93.86768,0.0,-181.6,278.0,QUANTA IROQUOIS,IMO8758287,YJQC2,90,15,121,30,5.6,90,B;
367310270,2020-01-01T00:01:15,21.26977,-158.08841,0.6,-158.3,511.0,NA'INA,,WDD9358,90,0,28,7,,,B;
367120060,2020-01-01T00:01:40,36.97106,-76.41548,0.0,132.5,511.0,BEACHCOMBER,IMO7944827,WDD2799,30,,20,6,,,B;
367304020,2020-01-01T00:01:13,40.64045,-74.12937,0.0,-169.3,152.0,MARIE J TURECAMO,IMO7337880,WDD8881,31,0,29,8,3.8,52,B;
367605150,2020-01-01T00:02:29,46.16838,-123.91862,0.0,-64.4,349.0,ASTORIA,,WDH3186,60,0,22,,,,B;
368039090,2020-01-01T00:01:16,48.75405,-122.50494,0.1,-49.6,12.0,ELEKTRA BLUE,IMO0000000,WDK2803,30,,21,6,,,B;
367507730,2020-01-01T00:02:24,29.36343,-94.90674,0.0,104.0,357.0,SAN ANTONIO,,WDF9683,31,0,23,10,,,B;
316006154,2020-01-01T00:01:17,49.20313,-123.04643,0.0,-110.3,511.0,H N HODDER,,VY7114,31,0,14,6,2.4,52,B;
368117680,2020-01-01T00:01:18,26.13259,-80.11468,0.0,-154.4,511.0,IN MY DNA,IMO0000000,WDL3026,37,,24,6,,,B;
367719970,2020-01-01T00:01:16,25.31343,-80.28057,0.0,18.8,326.0,SUMMER SONG,,WDI6563,37,5,23,5,,,A;
338124000,2020-01-01T00:02:24,18.46102,-66.09312,0.0,-90.7,511.0,DON ALFREDO,IMO9314739,WDH5927,31,0,28,9,4.2,52,B;
368007120,2020-01-01T00:01:22,29.74668,-95.17264,8.0,87.7,96.0,CHRISTINE CENAC,,WDJ7480,31,0,24,,,,B;
368002250,2020-01-01T00:01:18,34.61728,-92.16171,4.8,-87.6,511.0,DAVID CHOATE,,WDJ6998,31,15,,,,,B;
368445000,2020-01-01T00:01:22,24.66412,-84.92475,15.3,-124.1,285.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,0,183,32,12.2,80,B;
366985050,2020-01-01T00:01:26,30.52971,-91.25739,4.9,69.0,66.0,VIKING QUEEN,,WDB9919,31,0,53,16,,,B;
366967460,2020-01-01T00:01:39,37.05961,-88.55524,0.0,172.7,511.0,JAMES E ANDERSON,,WDB8983,31,15,48,12,,31,B;
367655260,2020-01-01T00:01:26,29.54579,-90.70128,0.0,201.9,78.0,SHELIA BORDELON,IMO9670638,WSHQ,90,0,78,16,4.6,,B;
367798430,2020-01-01T00:02:10,40.70932,-73.97121,8.7,-100.3,307.0,H207,,WDJ6505,60,0,,,,,A;
367046940,2020-01-01T00:02:06,55.05472,-162.32630,0.0,-103.7,289.0,GLADIATOR,IMO7938115,WCZ9000,30,0,33,9,,0,B;
316037923,2020-01-01T00:01:30,38.96353,-76.48023,0.0,9.7,511.0,SEA LIFE,IMO0000000,,37,,14,3,,,B;
367481670,2020-01-01T00:02:11,38.26281,-90.37260,0.0,-49.6,511.0,ALLISON RACHEL,IMO8976554,WDF7157,31,0,21,9,,,B;
368114780,2020-01-01T00:01:33,45.60578,-122.65546,0.0,-49.6,511.0,KNOT SO FAST,IMO0000000,WDL2724,36,,12,4,,,B;
367146590,2020-01-01T00:02:11,46.16723,-123.91722,0.1,-58.9,511.0,FORERUNNER,,WDJ4380,60,,15,5,,,B;
367516730,2020-01-01T00:02:19,45.61199,-122.64536,0.0,-96.5,292.0,STACY T,,WDG2546,31,0,30,7,,,B;
367659090,2020-01-01T00:01:33,29.24436,-89.91524,0.3,-49.6,511.0,DOUGLAS B,,WDH8545,31,15,19,7,,,B;
367066970,2020-01-01T00:02:19,18.44771,-66.09082,0.0,-172.8,511.0,BROOKLYN MCALLISTER,IMO8602294,WSB4047,70,0,35,10,4.2,52,B;
338090834,2020-01-01T00:01:14,47.63040,-122.39585,0.0,-137.0,511.0,SEDNA,,,37,,,,,,B;
316030627,2020-01-01T00:01:10,48.80243,-123.37193,12.7,115.4,111.0,SALISH ORCA,IMO9750270,CFBS,70,0,,,,,A;
366967790,2020-01-01T00:01:14,29.68866,-91.19773,0.0,-157.0,511.0,EMILEE ALEXIS,,WDH9019,31,12,18,7,,,B;
366990450,2020-01-01T00:01:15,47.27056,-122.82210,4.3,-185.7,511.0,CHARLIE WELLS,,WAH4742,60,0,19,10,,,B;
367710320,2020-01-01T00:01:11,38.53849,-90.25109,0.0,-49.6,511.0,SUE,,WDI5606,31,0,15,,,,B;
366978030,2020-01-01T00:01:20,26.11773,-80.13827,0.2,144.4,511.0,CARRIE B,,WX5866,60,0,29,6,,,B;
367640610,2020-01-01T00:01:22,29.73487,-95.20480,0.1,-169.4,203.0,BEN STRAFUSS,,WDH6685,31,12,22,,,,B;
367395010,2020-01-01T00:01:18,28.91720,-95.34987,0.0,90.4,511.0,SALVATION,,WDE7579,31,12,22,9,,57,B;
122292919,2020-01-01T00:01:19,32.70988,-117.23445,0.0,-193.0,511.0,SD PILOT BOAT,,WCQ2250,50,15,0,0,0.0,50,B;
576295000,2020-01-01T00:01:23,29.72344,-93.86766,0.0,-182.2,278.0,QUANTA IROQUOIS,IMO8758287,YJQC2,90,15,121,30,5.6,90,B;
367587010,2020-01-01T00:02:17,30.42948,-91.20170,0.0,-181.3,511.0,JACKSON MCKINNEY,,WDG9363,31,0,15,7,,52,B;
367750780,2020-01-01T00:02:21,25.79884,-80.24909,0.0,-49.6,511.0,JEAN RUTH,,WDI9648,31,3,,,,,B;
316027599,2020-01-01T00:02:24,49.00683,-123.82580,0.0,-105.4,511.0,ESPERANZA,,,37,,,,,,B;
338184312,2020-01-01T00:02:10,39.06311,-76.48725,0.0,128.8,511.0,WILHELM,,,37,,,,,,B;
367186370,2020-01-01T00:02:25,40.64543,-74.12160,0.0,50.4,56.0,HMS LIBERTY,,WDD7435,31,0,21,7,,31,B;
367183020,2020-01-01T00:02:24,30.02241,-94.02680,5.2,141.6,139.0,BUCCANEER,IMO9397406,WDD7185,31,0,29,10,3.7,90,A;
367728870,2020-01-01T00:01:11,32.75757,-79.86547,9.5,-90.7,320.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31,0,39,,,,B;
367052000,2020-01-01T00:01:14,29.66811,-93.35658,0.0,-49.6,199.0,K-MARINE V,IMO9019195,WBD9290,90,0,61,13,3.8,,B;
367326210,2020-01-01T00:01:19,29.63370,-89.91828,0.0,-196.2,511.0,JEAN LAFITTE,,WDE2505,31,0,17,7,,,B;
367034960,2020-01-01T00:01:10,33.76760,-118.21698,0.0,188.7,30.0,PONO,,WCB4095,31,0,22,8,,,B;
316009165,2020-01-01T00:01:22,49.20313,-123.06429,0.0,-87.4,511.0,SEA IMP VIII,IMO8703191,,31,0,12,5,0.6,31,B;
366953870,2020-01-01T00:01:13,35.08992,-90.17526,0.0,-49.6,511.0,HORTENSE B INGRAM,,WDB8151,31,15,38,15,,,B;
366927640,2020-01-01T00:01:17,30.03858,-90.67841,0.0,-49.6,511.0,ROOSTER II,,WUR5381,60,0,13,4,,,B;
303348100,2020-01-01T00:01:22,39.26514,-76.57020,0.0,-89.7,511.0,JOHN W BROWN,IMO8862739,KHJL,70,0,128,17,,,B;
367666110,2020-01-01T00:01:17,29.70302,-91.22179,0.0,-204.2,511.0,JAX,,WDH9245,31,0,11,7,,31,B;
367083060,2020-01-01T00:01:19,38.96683,-76.47751,0.0,-49.6,511.0,CABARET II,,WCW2136,60,0,18,6,,,B;
367758960,2020-01-01T00:01:22,40.38573,-79.84751,0.0,-113.3,511.0,VERNON M WEILAND,IMO8635708,WDJ2501,31,15,24,9,,31,B;
367543570,2020-01-01T00:01:29,29.14004,-90.21304,0.0,-119.3,511.0,FOURCHON RUNNER,IMO8973538,WDG5125,60,0,31,7,,60,B;
368064480,2020-01-01T00:01:30,47.62896,-122.38819,0.0,-49.6,511.0,SCUFFY,IMO0000000,WDK5399,37,,7,2,,,B;
367314360,2020-01-01T00:02:33,29.83397,-93.95840,0.0,-49.6,511.0,PELICAN STATE,,WDD9643,31,15,12,,,,B;
366972410,2020-01-01T00:01:21,29.78139,-95.09924,0.0,-167.4,511.0,D W GILLIS,,WCP9623,31,15,12,5,,,B;
477091500,2020-01-01T00:01:38,32.05839,-127.45750,11.1,112.2,108.0,PACIFIC VISTA,IMO9568914,VRJO3,70,0,294,46,18.1,,B;
367016480,2020-01-01T00:01:22,31.05707,-87.98260,5.7,51.6,50.0,THELMA PARKER II,,WDC3929,31,12,39,10,,,B;
477305600,2020-01-01T00:01:24,28.87177,-89.33694,0.1,67.7,120.0,SPRING BREEZE,IMO9612351,VRLH2,70,1,181,30,9.8,70,A;
369514000,2020-01-01T00:01:31,55.01532,-162.34340,0.7,-131.6,319.0,GULF TITAN,IMO8967589,WDA5598,31,0,36,10,,32,B;
368088510,2020-01-01T00:01:41,29.85230,-84.66877,0.0,-49.6,511.0,ECSTASEA,IMO0000000,WDK7857,37,,12,4,,,B;
367103120,2020-01-01T00:01:44,29.11971,-91.17703,0.1,-112.1,511.0,MS TAYLOR,,WDH8314,90,0,33,7,,,B;
366614000,2020-01-01T00:01:38,29.01306,-90.14795,0.0,106.1,511.0,OCEAN INTERVENTION,IMO9203227,WCY4505,90,1,74,16,4.6,90,A;
368118150,2020-01-01T00:01:46,47.29664,-122.42403,0.0,-49.6,511.0,FROLIC,IMO0000000,WDL3075,36,,13,4,,,B;
368004120,2020-01-01T00:02:09,40.73921,-73.96366,10.7,18.2,18.0,H209,,WDJ7179,60,0,,,,,A;
367761430,2020-01-01T00:01:50,28.62048,-80.80834,0.0,144.1,511.0,MAKAIRA,,WDJ2758,37,,12,,,,B;
338246049,2020-01-01T00:01:55,29.31971,-94.77598,1.0,-49.6,511.0,MAGGIE MAE,IMO0000000,,37,,14,4,,,B;
367694520,2020-01-01T00:01:56,24.56433,-81.73654,0.0,-166.0,511.0,WHERE'S WALDO,,WDI4038,37,5,27,,,,A;
367768030,2020-01-01T00:02:07,41.22991,-72.66300,13.1,-127.0,511.0,ANDREA GRACE,,WDJ3444,60,,18,,,,B;
367338000,2020-01-01T00:02:04,29.13562,-90.20168,0.0,94.2,156.0,HARVEY POWER,IMO9654232,KVEY,90,0,84,,,,B;
367631710,2020-01-01T00:02:41,29.55296,-90.39325,0.0,-153.4,39.0,MISS ALLISON,,WDH5809,31,12,24,9,,,B;
368073350,2020-01-01T00:02:09,32.02336,-81.04636,0.0,58.6,511.0,BRAIN WAVES,IMO0000000,WDK6315,37,,21,6,,,B;
367712580,2020-01-01T00:02:40,40.63680,-80.23418,3.0,166.6,511.0,DARLANE B,IMO8635887,WDI5847,31,0,20,7,,31,B;
367507730,2020-01-01T00:01:23,29.36343,-94.90673,0.0,184.4,359.0,SAN ANTONIO,,WDF9683,31,0,23,10,,,B;
367638940,2020-01-01T00:02:13,40.68394,-74.03421,14.2,24.8,511.0,NYPD 452,,WDH6530,,3,,,,,B;
367648680,2020-01-01T00:01:32,30.02830,-90.03137,0.0,204.0,511.0,QUEEN OF MISSISSIPPI,,WDH7491,60,5,73,,,,A;
563164000,2020-01-01T00:01:41,30.19785,-91.10728,0.0,-182.8,227.0,FSL HONG KONG,IMO9346732,9VLY8,80,1,249,43,14.9,80,A;
636013689,2020-01-01T00:02:29,34.10862,-119.42705,7.6,-123.7,284.0,YM UBERTY,IMO9337444,A8OR4,70,0,333,42,14.5,,B;
338025063,2020-01-01T00:02:13,47.24645,-122.53873,0.0,0.0,511.0,O'GRADY SAGA,,,37,,,,,,B;
367000620,2020-01-01T00:02:22,53.90523,-166.51183,0.1,-161.6,201.0,WESTWARD WIND,IMO7743467,WCX9055,90,15,48,10,,,B;
367401030,2020-01-01T00:02:14,38.05703,-122.26297,0.0,188.1,162.0,DELTA BILLIE,IMO9562207,WDE8059,31,0,30,12,,31,B;
367505380,2020-01-01T00:02:16,40.12792,-79.87751,0.0,-49.6,511.0,LADY LOUISE,,WDF9460,31,0,14,,,,B;
367474080,2020-01-01T00:01:19,53.86878,-166.55605,0.0,0.0,511.0,COMMITMENT,,WDF6420,30,,15,4,,,B;
366773340,2020-01-01T00:01:31,30.39829,-81.42787,0.0,175.6,511.0,ST JOHNS,,WCZ5404,60,0,15,5,,50,B;
338193875,2020-01-01T00:01:47,39.54695,-75.70306,0.0,-155.8,511.0,TO THE MAKS,,,37,,10,,,,B;
368110550,2020-01-01T00:01:16,29.96782,-93.85997,0.0,-123.0,511.0,,,,,12,,,,,B;
368106020,2020-01-01T00:01:19,32.72648,-117.18871,0.0,-49.6,511.0,,,,,0,,,,,B;
368028720,2020-01-01T00:01:16,40.69879,-74.02590,14.2,-184.5,511.0,,,,,15,,,,,A;
244150212,2020-01-01T00:01:16,25.21214,-80.02330,15.6,32.7,36.0,,,,,0,,,,,B;
338182884,2020-01-01T00:01:52,37.85949,-122.48133,0.0,0.0,511.0,VENTUS,,,37,,,,,,B;
338211341,2020-01-01T00:01:55,40.13451,-74.81367,0.0,-149.3,511.0,SEA FOX,,,37,,,,,,B;
257480000,2020-01-01T00:01:17,25.02013,-84.28234,8.3,-68.7,346.0,,,,,0,,,,,B;
368102350,2020-01-01T00:01:17,38.53905,-90.25545,0.1,202.4,511.0,,,,,0,,,,,B;
368085190,2020-01-01T00:01:17,30.00885,-93.98540,0.0,-173.9,109.0,,,,,0,,,,,B;
368113370,2020-01-01T00:01:16,29.97263,-93.85750,5.5,-69.1,337.0,,,,,12,,,,,B;
368063460,2020-01-01T00:01:17,30.01912,-93.98072,0.0,201.6,511.0,,,,,0,,,,,B;
366995180,2020-01-01T00:02:17,29.41888,-94.72655,0.1,-128.3,511.0,APOLLO,IMO8852411,WDC2576,31,0,21,7,,57,B;
368014430,2020-01-01T00:01:17,35.10670,-90.08451,0.0,-156.1,272.0,,,,,15,,,,,B;
373341000,2020-01-01T00:01:17,23.81443,-84.13879,13.2,119.4,124.0,GDF SUEZ NORTH SEA,IMO9624031,HPSQ,70,0,189,32,12.7,79,B;
369378000,2020-01-01T00:01:17,30.38839,-81.49982,0.0,-166.7,511.0,,,,,3,,,,,B;
367596760,2020-01-01T00:01:17,40.64795,-74.10057,5.6,-135.7,270.0,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3.0,,B;
368076430,2020-01-01T00:01:18,39.24342,-76.57057,0.0,27.0,269.0,,,,,0,,,,,B;
367173230,2020-01-01T00:01:17,29.95380,-90.03605,0.1,-195.3,511.0,,,,,0,,,,,B;
368083790,2020-01-01T00:01:17,30.74452,-88.03903,0.0,-198.6,109.0,,,,,15,,,,,B;
367387160,2020-01-01T00:01:18,38.17972,-85.90060,0.0,0.0,511.0,,,,,15,,,,,B;
